Force RMSE (N),Force MAE (N),Force bias (N),Filtered Fc std (N),ATR (%),Integral u2,Position-state RMSE (um),Velocity-state RMSE (m/s),Modal displacement RMSE,Modal velocity RMSE,State events,Check triggers,Max state norm,Max V,Minimum inter-event time (ms),Maximum OFF interval (ms),Finite trajectory,Noise case,Sampling (Hz),Seed
0.8263700734409769,0.6609948249126129,0.02078474953548248,36.27822111902396,77.15178486885712,2862.610585836251,13.447261908465618,0.003456087378486527,0.002912020495834295,0.14724595452711856,312,4,0.21121548590506242,15.59531790695418,16.499999999999737,51.54426140362567,True,Medium,2000,4
0.8231111250019163,0.6558599671925829,-0.024450883350541255,36.54245493892815,75.63677682037687,2319.152198317308,13.329322282210434,0.0034677846055556883,0.0029259859661868713,0.14814140171385473,304,10,0.22307139775889623,16.525135160818877,16.499999999999737,50.9310013243649,True,Medium,2000,5
0.8128101433143787,0.649596933668934,-0.000679603484734091,36.61707426099845,77.18019126976611,2754.551268614751,13.396480732487081,0.0034479897919808375,0.0028304195346087525,0.14372533412899316,301,7,0.23242089560747545,17.115831683138946,16.499999999999737,51.53733024782969,True,Medium,2000,6
0.8164660235643897,0.6515425864705694,0.007098475055602475,36.60388495108734,73.12754474008143,2426.4460622763554,13.443091202979865,0.0034827038293832584,0.0030108713558913997,0.15203723597015942,295,10,0.22627790943358858,17.905914318982788,16.499999999999737,51.61294293247076,True,Medium,2000,7
0.8176595426599726,0.6549349260076812,-0.0015020877961619186,36.533293442405636,80.32383297036264,2692.2108301611124,13.445809603126568,0.0034907517346882484,0.002907166857752181,0.14665713047059248,317,5,0.24549805936536376,17.76038991570678,16.499999999999737,51.56921787695046,True,Medium,2000,8
0.836544638504958,0.6688690562370094,0.002081970967710276,36.601743314948415,75.38111921219581,2289.849399555348,13.485596255491533,0.0035128363130716017,0.0029399374052643938,0.14959657825937345,298,7,0.23189339895595387,17.359255903537914,16.499999999999737,50.859476970867235,True,Medium,2000,9
0.8203612992919711,0.6566317118800837,-0.00801313758081224,37.031339649492715,80.07764416248462,2645.164618118909,13.489392594749738,0.0034559984507080642,0.0030407064218143944,0.15310233066832316,315,3,0.23344066481817413,17.734213994521713,16.499999999999737,50.81600780710094,True,Medium,2000,10
0.8280786599940924,0.6626195349430348,-0.005276069617061243,36.63138911020154,75.45686961461982,2471.343716995939,13.501855181324643,0.0035145947607390805,0.0029182616417240547,0.14695358522255433,293,10,0.24909745577608697,17.37327386628479,16.499999999999737,51.55198326754462,True,Medium,2000,11
0.8191514351084855,0.6549468592082692,0.020278216886248725,36.479797718658794,76.53631284916202,2560.8955665056665,13.403577306646222,0.003452274579948463,0.0029049943830806615,0.14735605104984542,298,10,0.2297785404642637,17.585362669171168,16.499999999999737,50.890526373557066,True,Medium,2000,12
0.817941891459272,0.6491151006580665,0.0024432327574927517,37.191264435428586,75.2959000094688,2324.070763985681,13.509176372105962,0.003457905898451336,0.00297443355101893,0.1504896801070401,303,8,0.21509130312272612,17.521424738123205,16.499999999999737,51.57832935710438,True,Medium,2000,13
0.8188409040204464,0.6537023155747649,0.0037332051657670102,37.03453219608761,77.54000568128018,2411.3786166916125,13.395197034993426,0.0034729891176440895,0.002960173185668561,0.1494191780850856,309,6,0.25603124390390286,19.877839591951467,16.499999999999737,50.955730119206066,True,Medium,2000,14
0.8152871357443745,0.6500369461786577,-0.013274326236167384,36.33458507965902,77.28434807309914,2630.649995600249,13.457408914225237,0.0034538196295843208,0.002980607819516441,0.15069067843476158,304,5,0.22261429227931653,18.43804091859481,16.499999999999737,51.57434760113277,True,Medium,2000,15
0.823173439800359,0.6583193305215504,-0.0060433406111821825,36.55682521105692,77.15178486885712,2311.4946098026885,13.486440316455347,0.003511234884366808,0.0029037206020789655,0.14672704560503932,312,3,0.22558020385350808,16.700826584656287,16.499999999999737,51.572637693072295,True,Medium,2000,16
0.8154946083343322,0.6500175900388604,-0.025141767179273942,36.94232530526221,80.10605056339361,2531.4652948677904,13.32495584871799,0.003490804985476001,0.0029483835973256266,0.14928977296571602,317,5,0.22140644390775624,18.87910180403341,16.499999999999737,50.86258191113657,True,Medium,2000,17
0.8253252003299402,0.6584311511303346,0.030250135159647674,36.90810522570174,75.00236720007575,2375.2390439567844,13.430370356983977,0.003522375957297489,0.003035244310958177,0.15319788213466246,299,8,0.24518290159583456,19.196553803537636,16.499999999999737,51.57544489249055,True,Medium,2000,18
0.8138688359856031,0.6483137314519805,-0.006463679806837306,36.91565830103093,74.1501751728056,2426.3919700607457,13.309080200319576,0.003423244135029048,0.0029771295320110062,0.15052908004559576,288,11,0.22970109502152286,22.994825688250863,16.499999999999737,51.508514103778765,True,Medium,2000,19
0.818242476169823,0.6507515731297737,-0.0067961469582449125,36.51588752249191,75.67465202158886,2337.1889876999626,13.43289206059092,0.0034740158902826974,0.003025199601871144,0.15244772466838666,302,8,0.2344210604306938,17.692088680818276,16.499999999999737,50.86759767853977,True,Medium,2000,20
