Force RMSE (N),Force MAE (N),Force bias (N),Filtered Fc std (N),ATR (%),Integral u2,Position-state RMSE (um),Velocity-state RMSE (m/s),Modal displacement RMSE,Modal velocity RMSE,State events,Check triggers,Noise case,Sampling (Hz)
1.4044427070833535e-05,1.1188729332407036e-05,-3.4969598373066714e-07,37.20179586580939,74.20943003219087,1644.5647240839148,0.000994819665737793,9.951616963452182e-08,0.0037715561896335677,0.19265476721610364,222,21,Noise-free,1000
0.4961458898535057,0.3971959988139053,-0.014619334309051093,36.83761149623574,76.55747017610301,1882.823741682902,7.745307458366399,0.002466797601492062,0.0035760553118079122,0.17947872955643737,238,14,Low,1000
0.8693596644722387,0.6959345241848065,-0.021221479792374393,36.30527071675932,78.33743609164931,1898.4953387400437,14.62703617549358,0.003615710207212753,0.003499107918407707,0.1746689557864314,242,17,Medium,1000
1.5311802467920037,1.2284609379027864,-0.024468879389250492,36.712262664182205,80.70441204317365,2620.969711855694,24.69924182367692,0.0048765919942529955,0.002962868768026806,0.14588047760824616,253,12,High,1000
