Time (s),Reference (N),Estimate (N),uc (N),Extended estimate (N),Extended uc (N)
3.782,203.79791850187564,204.85090043045503,0.8974010690840917,204.4663325868464,1.4282390164636842
3.783,196.30902754730383,195.33364952332843,0.8974010690840917,194.99783479607916,1.299352414573686
3.784,187.52732024295352,188.2560161930201,0.8974010690840917,187.78738668433957,1.1937288430543598
3.785,177.4315306810351,178.3506739776724,0.8974010690840917,177.80613968534027,1.223761737156794
3.786,165.93535191507883,166.61166606277112,0.8974010690840917,165.98391573079624,1.2539766317556829
3.787,152.9884609996315,152.58525247265314,0.8974010690840917,151.94248876611195,1.268905850072979
3.788,138.6194683131505,138.09203506432982,0.8974010690840917,137.3938586489904,1.2881578722521427
3.789,122.9664791075441,122.38576663599808,0.8974010690840917,121.661548303778,1.3568889396252148
3.79,106.30523666337562,106.53324272361311,0.8974010690840917,105.75029112338923,1.4872224716075408
3.791,89.0222378630766,89.49111773800038,0.8974010690840917,88.69450977533583,1.6690247826626403
3.792,71.61642069690744,72.29202741075726,0.8974010690840917,71.6003535315869,1.8193292868054667
3.793,56.3036011078852,57.92593668951347,0.8974010690840917,57.28086605903433,1.966183477165205
3.794,43.1062459351849,44.40844311128121,0.8974010690840917,43.86383061074166,2.136621481181665
3.795,32.31880962867265,33.1572406122787,0.8974010690840917,32.73717421488737,2.280763253412845
3.796,24.141814748135687,24.301235497970147,0.8974010690840917,24.04248168549292,2.3569414789847163
3.797,18.6469138523437,18.33735512267084,0.8974010690840917,18.222080397488764,2.2558524499346944
3.798,15.737397708855312,14.665667863511032,0.8974010690840917,14.76420447806368,2.142918840192665
3.799,15.26025808385063,15.55719752409987,0.8974010690840917,15.720709782523203,1.9945210163484708
3.8,17.031470065599947,16.374095663554208,0.8974010690840917,16.715858451512766,1.8572954702818003
3.801,20.846918131960607,20.493503333584982,0.8974010690840917,20.95590705022541,1.7190435374232111
3.802,26.490279708812366,26.82136663532353,0.8974010690840917,27.311660439758985,1.5672497630100057
3.803,33.73800355765852,32.97407574746322,0.8974010690840917,33.6220533084078,1.435630647385035
3.804,42.36167710192393,42.30314638561866,0.8974010690840917,42.97589334315248,1.3174488929300585
3.805,52.145612785506586,51.17333292686944,0.8974010690840917,51.96008706328433,1.2768036075412288
3.806,62.92291015229668,62.37263820048331,0.8974010690840917,63.2570390842265,1.2653876087367366
3.807,74.49222123346456,75.74448177481264,0.8974010690840917,76.52727436139678,1.176120388351898
3.808,86.5918863220738,85.81579380944598,0.8974010690840917,86.70390871456075,1.150522318475049
3.809,98.93654726721228,98.32880370301676,0.8974010690840917,99.22480915305617,1.2309288726579386
3.81,111.22020391373697,110.5749356387684,0.8974010690840917,111.52082793782996,1.3400440893808954
3.811,123.11505158121896,124.33616170713329,0.8974010690840917,125.15629167653417,1.4458167575195067
3.812,134.27246399760548,135.00046123162596,0.8974010690840917,135.8015216108246,1.5496464769408294
3.813,144.3268200414836,145.2302339315602,0.8974010690840917,145.94346297385565,1.645805743860999
3.814,152.95127225558082,153.413973337403,0.8974010690840917,154.04558937005473,1.5841422495743573
3.815,159.92431540211498,160.15123727782645,0.8974010690840917,160.67184153289537,1.5119030463881507
3.816,165.0450913198663,164.72016514428546,0.8974010690840917,165.20493889343365,1.4379897588200965
3.817,169.60756065698484,169.09630607101855,0.8974010690840917,169.51922797118146,1.3692836103992496
3.818,172.87386076856092,172.75328535614722,0.8974010690840917,173.08555545895484,1.2919013162977753
3.819,174.9071208608667,174.85922891842577,0.8974010690840917,175.09631730305932,1.212672775198995
3.82,175.7922206141973,174.90303246906348,0.8974010690840917,175.10900808680466,1.1282804175305814
3.821,175.61588957526078,175.0944440302599,0.8974010690840917,175.2457938133971,1.1298492898460177
3.822,174.40601229994382,174.20938265342625,0.8974010690840917,174.29847173417156,1.1182707558716973
3.823,172.19321107955895,172.24717928952404,0.8974010690840917,172.27549897376755,1.0912883718727282
3.824,169.0392210749116,168.92529736282614,0.8974010690840917,168.92808152259693,1.0260300141200758
3.825,165.0541280775641,165.71786562485465,0.8974010690840917,165.64978453973256,0.9834694131724332
3.826,160.36295031950635,161.05041692349704,0.8974010690840917,160.87471450563348,0.9917873044075113
3.827,155.095338714624,153.80210421792242,0.8974010690840917,153.68030899666425,1.0109304709555658
3.828,149.38779268459888,148.12697416101685,0.8974010690840917,148.07279587458441,1.019261922648491
3.829,143.38639980035072,144.6075707172615,0.8974010690840917,144.4284741613842,1.0907422923635701
3.83,137.24967161394744,137.8076322549936,0.8974010690840917,137.6183356226228,1.218941981065704
3.831,131.14778719184272,130.7029348894956,0.8974010690840917,130.61606228701805,1.2300642035697154
3.832,125.17814891851845,126.12359378330902,0.8974010690840917,126.00976718779641,1.1796020215673497
3.833,119.38545994588436,120.43104556324198,0.8974010690840917,120.2947840839671,1.165285020844279
3.834,113.83802995115585,113.4082132600748,0.8974010690840917,113.35017117435973,1.138198986278406
3.835,108.62814180062708,107.81345678148998,0.8974010690840917,107.86828485532841,1.0763601337065167
3.836,103.87055268448664,105.0667118927507,0.8974010690840917,105.09136814784839,1.0294147475495377
3.837,99.69892211839888,101.29877048873212,0.8974010690840917,101.27033658323289,1.0209777182659612
3.838,96.26000400682236,95.33097521566854,0.8974010690840917,95.45901551995318,0.9916851253339636
3.839,93.7148516824288,93.05242517682366,0.8974010690840917,93.23453620686463,0.972461554571093
3.84,92.27863687587896,92.52397096994216,0.8974010690840917,92.72269860677635,0.9718692786666866
3.841,93.67111113555336,92.64236883817024,0.8974010690840917,92.9685988795111,0.974186138141266
3.842,96.16248256772906,96.032484173926,0.8974010690840917,96.3760975531179,0.9813071967355932
3.843,99.6564646562012,99.92936471265988,0.8974010690840917,100.28589489552391,0.9737524078134161
3.844,104.03966593926953,103.85618692272814,0.8974010690840917,104.28042278165056,0.9754838898355204
