Force RMSE (N),Force MAE (N),Force bias (N),Filtered Fc std (N),ATR (%),Integral u2,Position-state RMSE (um),Velocity-state RMSE (m/s),Modal displacement RMSE,Modal velocity RMSE,State events,Check triggers,Max state norm,Max V,Minimum inter-event time (ms),Maximum OFF interval (ms),Finite trajectory,Speed (km/h),Method,Improvement vs passive (%)
0.034959127324401956,0.02012349132436944,0.0001741100325312237,36.1152381008564,0.0,0.0,0.356265650993723,0.00011670620878781035,0.0032454919601585925,0.1714030898912716,0,0,0.2636502860508146,48.04378140460756,,0.0,True,275.0,Passive,0.0
0.03205592935483992,0.018632208966220126,0.00010274804551131196,35.64065775504874,100.0,1730.9126605966967,0.27519228991751754,0.00010668513597740906,0.003121032332300109,0.1652881803622863,0,0,0.16276595443144828,18.773437152352326,,0.0,True,275.0,Legacy continuous,1.3140723161850223
0.03205563875327084,0.018631462493874866,0.00010288054685581228,35.6406725014532,100.0,1730.446043321827,0.2752425908059131,0.00010668404203319746,0.003121207868315231,0.1652978024723036,0,0,0.16276595623995954,18.77343063473685,,0.0,True,275.0,Rate-matched continuous,1.3140314846545227
0.03169542598407882,0.01780149278515057,4.962615430533522e-05,36.16237410157214,50.34722222222222,1231.8875818317301,0.39065097942641946,0.00010569898041749657,0.0029667964197573875,0.15704076975749712,197,30,0.25109113901219393,37.55061512451613,16.000000000000014,55.01329142845579,True,275.0,Phase 12 intermittent,-0.1305155474376366
0.05525098769616479,0.03376899781127185,-7.013732924678625e-06,39.07204769096655,0.0,0.0,0.3380064568265719,0.0001842967993132779,0.003220268465242938,0.17092308058260294,0,0,0.24649730384232518,52.43667095609134,,0.0,True,325.0,Passive,0.0
0.049071578792872154,0.02994089062063658,4.268373201222859e-05,38.40372523300311,100.0,1409.798893783145,0.2971522830525208,0.00016340709926106838,0.0029089188779265335,0.15508280437284988,0,0,0.14963320350551493,20.415065750063377,,0.0,True,325.0,Legacy continuous,1.7104874135326091
0.04907247509937795,0.029941126957780232,4.225778623446225e-05,38.403760618552354,100.0,1409.6730171062775,0.29710181898771804,0.00016341038558750757,0.002908655108414764,0.15507025890630752,0,0,0.14963316706008103,20.40819980924529,,0.0,True,325.0,Rate-matched continuous,1.7103968486624845
0.05137774116311756,0.030973718573466074,0.00034436518274198876,38.17534328298079,59.81739844070578,1021.0348025993619,0.3876584358605919,0.0001712860322275859,0.003102036899412614,0.16478750802217926,179,22,0.2268674773144466,29.97643889188596,17.999999999999794,49.85032018361846,True,325.0,Phase 12 intermittent,2.295002337932436
