Force RMSE (N),Force MAE (N),Force bias (N),Filtered Fc std (N),ATR (%),Integral u2,Position-state RMSE (um),Velocity-state RMSE (m/s),Modal displacement RMSE,Modal velocity RMSE,State events,Check triggers,Noise case,Sampling (Hz)
1.0705466793652878,0.8462335882520376,0.0373820512821586,36.69011786830002,79.85039295521258,2361.3937684120774,20.488140692176056,0.005065428247363896,0.0028385074423357428,0.1411008953267686,255,12,Medium,500
0.9269484864480889,0.7405391989626268,-0.00016688556078051135,37.04673747887178,79.27279613672947,2095.912059727982,16.32708101440317,0.004256610317267267,0.003036968199478912,0.15250312232391597,250,12,Medium,1000
0.8323207696234591,0.6661678817607021,-0.005185306080939844,35.88599553713996,83.70419467853422,1823.1169112049006,13.474010821790586,0.0035356682736073218,0.0030534494246887696,0.15473887659370772,270,7,Medium,2000
