2.673642132949635239e-10,5.605376664191734788e-13,3.025853794958049431e-08,9.296287952280543491e-10
5.605376664191734788e-13,2.441966584824928136e-10,2.647243227109676222e-10,1.256625330236518847e-08
3.025853794958049431e-08,2.647243227109676222e-10,3.639941633840205581e-05,7.052501881489084839e-07
9.296287952280543491e-10,1.256625330236518847e-08,7.052501881489084839e-07,9.409427789315103003e-06
